Zip Code,City,State,Metro,CountyName,SizeRank,Median_Price
2920,Cranston,RI,Providence,Providence,1480,151
2921,Cranston,RI,Providence,Providence,7570,169
3032,Auburn,NH,Boston,Rockingham,8696,126
3034,Candia,NH,Boston,Rockingham,9400,145
3037,Deerfield,NH,Boston,Rockingham,9244,126
3038,Derry,NH,Boston,Rockingham,1766,125
3042,Town of Epping,NH,Boston,Rockingham,8088,140
3044,Fremont,NH,Boston,Rockingham,9076,151
3045,Goffstown,NH,Manchester,Hillsborough,6334,136
3046,Dunbarton,NH,Concord,Merrimack,11310,140
3047,Greenfield,NH,Manchester,Hillsborough,11311,115
3048,Town of Greenville,NH,Manchester,Hillsborough,10554,116
3049,Hollis,NH,Manchester,Hillsborough,7499,173
3051,Town of Hudson,NH,Manchester,Hillsborough,2821,155
3052,Litchfield,NH,Manchester,Hillsborough,7263,133
3053,Town of Londonderry,NH,Boston,Rockingham,3790,158
3054,Merrimack,NH,Manchester,Hillsborough,3202,123
3060,Nashua,NH,Manchester,Hillsborough,2543,152
3062,Nashua,NH,Manchester,Hillsborough,2631,165
3063,Nashua,NH,Manchester,Hillsborough,7114,146
3064,Nashua,NH,Manchester,Hillsborough,5533,161
3071,New Ipswich,NH,Manchester,Hillsborough,8664,109
3077,Town of Raymond,NH,Boston,Rockingham,6674,141
3079,Salem,NH,Boston,Rockingham,2797,176
3082,Lyndeborough,NH,Manchester,Hillsborough,11225,128
3084,Temple,NH,Manchester,Hillsborough,11662,110
3086,Town of Wilton,NH,Manchester,Hillsborough,10339,125
3087,Windham,NH,Boston,Rockingham,5496,172
3102,Manchester,NH,Manchester,Hillsborough,2429,139
3103,Manchester,NH,Manchester,Hillsborough,1683,145
3104,Manchester,NH,Manchester,Hillsborough,1740,146
3106,Town of Hooksett,NH,Concord,Merrimack,5703,141
3109,Manchester,NH,Manchester,Hillsborough,7099,147
3110,Bedford,NH,Manchester,Hillsborough,4342,168
3215,Waterville Valley,NH,Claremont,Grafton,12740,148
3216,Andover,NH,Concord,Merrimack,10368,107
3217,Ashland,NH,Claremont,Grafton,11620,108
3220,Belmont,NH,Laconia,Belknap,8481,133
3221,Bradford,NH,Concord,Merrimack,12759,130
3222,Town of Bristol,NH,Claremont,Grafton,9607,118
3223,Campton,NH,Claremont,Grafton,9705,100
3224,Canterbury,NH,Concord,Merrimack,12520,110
3225,Barnstead,NH,Laconia,Belknap,10133,112
3226,Center Harbor,NH,Laconia,Belknap,11836,168
3227,Sandwich,NH,,Carroll,11849,140
3229,Hopkinton,NH,Concord,Merrimack,8442,115
3230,Danbury,NH,Concord,Merrimack,12760,126
3234,Epsom,NH,Concord,Merrimack,10000,112
3235,Franklin,NH,Concord,Merrimack,7331,113
3237,Gilmanton,NH,Laconia,Belknap,11056,113
3240,Grafton,NH,Claremont,Grafton,11730,104
3241,Hebron,NH,Claremont,Grafton,12351,141
3243,Hill,NH,Concord,Merrimack,12745,99
3244,Town of Hillsborough,NH,Manchester,Hillsborough,7442,99
3245,Holderness,NH,Claremont,Grafton,12730,181
3246,Laconia,NH,Laconia,Belknap,5813,125
3249,Gilford,NH,Laconia,Belknap,9106,140
3251,Lincoln,NH,Claremont,Grafton,11358,146
3253,Town of Meredith,NH,Laconia,Belknap,8675,202
3254,Moultonborough,NH,,Carroll,9127,220
3255,Newbury,NH,Concord,Merrimack,11590,194
3257,New London,NH,Concord,Merrimack,10849,176
3258,Chichester,NH,Concord,Merrimack,10344,113
3261,Northwood,NH,Boston,Rockingham,9133,132
3262,Woodstock,NH,Claremont,Grafton,12182,112
3263,Town of Pittsfield,NH,Concord,Merrimack,10548,92
3264,Town of Plymouth,NH,Claremont,Grafton,9483,95
3266,Rumney,NH,Claremont,Grafton,11317,99
3268,Salisbury,NH,Concord,Merrimack,12085,97
3269,Sanbornton,NH,Laconia,Belknap,9985,139
3275,Suncook,NH,Concord,Merrimack,7077,131
3276,Tilton,NH,Laconia,Belknap,7246,99
3278,Warner,NH,Concord,Merrimack,9822,136
3280,Washington,NH,Claremont,Sullivan,11855,127
3281,Weare,NH,Manchester,Hillsborough,8282,114
3282,Wentworth,NH,Claremont,Grafton,11940,96
3284,Springfield,NH,Claremont,Sullivan,11712,117
3285,Thornton,NH,Claremont,Grafton,10434,99
3287,Wilmot,NH,Concord,Merrimack,11443,114
3290,Nottingham,NH,Boston,Rockingham,8895,129
3293,Woodstock,NH,Claremont,Grafton,12689,133
3301,Concord,NH,Concord,Merrimack,2447,135
3303,Concord,NH,Concord,Merrimack,6163,111
3304,Bow,NH,Concord,Merrimack,7561,139
3307,Loudon,NH,Concord,Merrimack,9197,116
3431,Surry,NH,Keene,Cheshire,3451,101
3440,Town of Antrim,NH,Manchester,Hillsborough,10230,130
3444,Dublin,NH,Keene,Cheshire,11145,117
3446,Swanzey,NH,Keene,Cheshire,9561,108
3447,Fitzwilliam,NH,Keene,Cheshire,10286,88
3450,Harrisville,NH,Keene,Cheshire,12029,134
3451,Town of Hinsdale,NH,Keene,Cheshire,10252,98
3452,Town of Jaffrey,NH,Keene,Cheshire,8489,114
3455,Town of Marlborough,NH,Keene,Cheshire,10893,109
3457,Nelson,NH,Keene,Cheshire,12761,138
3461,Rindge,NH,Keene,Cheshire,9519,127
3464,Stoddard,NH,Keene,Cheshire,11894,158
3465,Troy,NH,Keene,Cheshire,11923,84
3467,Westmoreland,NH,Keene,Cheshire,10841,107
3470,Town of Winchester,NH,Keene,Cheshire,9738,89
3561,Town of Littleton,NH,Claremont,Grafton,8263,104
3570,Berlin,NH,Berlin,Coos,6977,40
3574,Bethlehem,NH,Claremont,Grafton,12762,91
3576,Colebrook,NH,Berlin,Coos,9452,73
3580,Franconia,NH,Claremont,Grafton,12479,136
3581,Town of Gorham,NH,Berlin,Coos,9930,81
3582,Groveton,NH,Berlin,Coos,11060,59
3583,Jefferson,NH,Berlin,Coos,11226,90
3584,Town of Lancaster,NH,Berlin,Coos,9669,63
3585,Town of Lisbon,NH,Claremont,Grafton,10327,88
3588,Milan,NH,Berlin,Coos,11542,77
3590,Stratford,NH,Berlin,Coos,11868,65
3592,Pittsburg,NH,Berlin,Coos,11556,99
3598,Town of Whitefield,NH,Berlin,Coos,9698,161
3602,Alstead,NH,Keene,Cheshire,10092,104
3603,Town of Charlestown,NH,Claremont,Sullivan,8662,86
3605,Lempster,NH,Claremont,Sullivan,11624,100
3608,Walpole,NH,Keene,Cheshire,10297,104
3740,Bath,NH,Claremont,Grafton,12290,100
3741,Canaan,NH,Claremont,Grafton,9023,102
3743,Claremont,NH,Claremont,Sullivan,5675,81
3745,Cornish,NH,Claremont,Sullivan,11222,108
3748,Town of Enfield,NH,Claremont,Grafton,10116,149
3753,Grantham,NH,Claremont,Sullivan,10436,125
3755,Town of Hanover,NH,Claremont,Grafton,7474,249
3765,Haverhill,NH,Claremont,Grafton,12531,76
3766,Lebanon,NH,Claremont,Grafton,7039,133
3773,Town of Newport,NH,Claremont,Sullivan,7845,76
3774,Haverhill,NH,Claremont,Grafton,9934,80
3777,Orford,NH,Claremont,Grafton,11583,116
3781,Plainfield,NH,Claremont,Sullivan,12763,110
3782,Sunapee,NH,Claremont,Sullivan,9794,202
3784,Lebanon,NH,Claremont,Grafton,12296,136
3801,Portsmouth,NH,Boston,Rockingham,3434,255
3809,Alton,NH,Laconia,Belknap,10733,127
3810,Gilford,NH,Laconia,Belknap,11653,226
3811,Atkinson,NH,Boston,Rockingham,10592,126
3812,Hart'S Location,NH,,Carroll,12625,122
3813,Town of Conway,NH,,Carroll,12544,109
3814,Ossipee,NH,,Carroll,12613,116
3816,Tuftonboro,NH,,Carroll,12097,130
3818,Town of Conway,NH,,Carroll,10103,117
3819,Danville,NH,Boston,Rockingham,9194,125
3820,Dover,NH,Boston,Strafford,2287,150
3823,Madbury,NH,Boston,Strafford,10883,134
3824,Town of Durham,NH,Boston,Strafford,5227,156
3825,Barrington,NH,Boston,Strafford,8593,125
3826,East Hampstead,NH,Boston,Rockingham,10126,136
3827,East Kingston,NH,Boston,Rockingham,9832,135
3833,Town of Exeter,NH,Boston,Rockingham,3676,160
3835,Town of Farmington,NH,Boston,Strafford,8424,99
3836,Freedom,NH,,Carroll,11710,123
3837,Rochester,NH,Boston,Strafford,12199,115
3838,Bartlett,NH,,Carroll,12764,126
3839,Rochester,NH,Boston,Strafford,9392,113
3840,Greenland,NH,Boston,Rockingham,9513,196
3841,Hampstead,NH,Boston,Rockingham,8211,132
3842,Town of Hampton,NH,Boston,Rockingham,6774,214
3845,Bartlett,NH,,Carroll,11415,117
3846,Jackson,NH,,Carroll,12435,157
3848,Kingston,NH,Boston,Rockingham,8281,126
3849,Madison,NH,,Carroll,12765,114
3851,Milton,NH,Boston,Strafford,9288,104
3853,Tuftonboro,NH,,Carroll,12539,250
3854,New Castle,NH,Boston,Rockingham,11888,416
3855,New Durham,NH,Boston,Strafford,12766,147
3856,Newfields,NH,Boston,Rockingham,11255,150
3857,Town of Newmarket,NH,Boston,Rockingham,7071,143
3858,Newton,NH,Boston,Rockingham,8882,138
3860,Town of Conway,NH,,Carroll,11144,124
3861,Lee,NH,Boston,Strafford,9518,123
3862,North Hampton,NH,Boston,Rockingham,9171,208
3864,Ossipee,NH,,Carroll,10761,105
3865,Plaistow,NH,Boston,Rockingham,7534,139
3867,Rochester,NH,Boston,Strafford,5900,108
3868,Rochester,NH,Boston,Strafford,8417,113
3869,Rollinsford,NH,Boston,Strafford,10400,121
3870,Rye,NH,Boston,Rockingham,11318,344
3872,Wakefield,NH,,Carroll,11786,116
3873,Sandown,NH,Boston,Rockingham,8201,147
3874,Seabrook,NH,Boston,Rockingham,7113,173
3875,Madison,NH,,Carroll,12302,111
3882,Effingham,NH,,Carroll,11405,99
3884,Strafford,NH,Boston,Strafford,10823,143
3885,Stratham,NH,Boston,Rockingham,7681,145
3886,Tamworth,NH,,Carroll,12767,113
3887,Middleton,NH,Boston,Strafford,10715,106
3894,Town of Wolfeboro,NH,,Carroll,9993,139
4008,Bowdoinham,ME,Portland,Sagadahoc,10023,134
4357,Town of Richmond,ME,Portland,Sagadahoc,9681,122
4530,Bath,ME,Portland,Sagadahoc,6421,118
4562,Phippsburg,ME,Portland,Sagadahoc,10643,198
5060,Randolph,VT,Claremont,Orange,10011,88
5143,Chester,VT,Claremont,Windsor,10198,101
5156,Town of Springfield,VT,Claremont,Windsor,6787,78
5201,Town of Bennington,VT,Bennington,Bennington,5355,89
5301,Brattleboro,VT,,Windham,5061,119
5401,Burlington,VT,Burlington,Chittenden,3307,193
5403,South Burlington,VT,Burlington,Chittenden,6394,156
5408,Burlington,VT,Burlington,Chittenden,7101,176
5443,Town of Bristol,VT,,Addison,8079,116
5445,Charlotte,VT,Burlington,Chittenden,9393,184
5446,Colchester,VT,Burlington,Chittenden,5080,144
5452,Essex,VT,Burlington,Chittenden,5695,146
5454,Fairfax,VT,Burlington,Franklin,9259,118
5468,Town of Milton,VT,Burlington,Chittenden,6338,128
5478,Saint Albans,VT,Burlington,Franklin,6485,111
5488,Town of Swanton,VT,Burlington,Franklin,7909,112
5495,Williston,VT,Burlington,Chittenden,7735,147
5602,Montpelier,VT,Barre,Washington,6904,133
5641,Town of Barre,VT,Barre,Washington,6594,97
5701,Town of Rutland,VT,Rutland,Rutland,4248,82
5753,Town of Middlebury,VT,,Addison,7040,130
5819,St Johnsbury,VT,,Caledonia,7048,84
6001,Avon,CT,Hartford,Hartford,5120,159
6002,Bloomfield,CT,Hartford,Hartford,4253,120
6010,Bristol,CT,Hartford,Hartford,179,125
6013,Burlington,CT,Hartford,Hartford,7399,152
6016,Broad Brook,CT,Hartford,Hartford,8170,127
6018,Canaan,CT,Torrington,Litchfield,11561,118
6019,Canton,CT,Hartford,Hartford,8036,158
6021,Colebrook,CT,Torrington,Litchfield,12412,142
6023,Berlin,CT,Hartford,Hartford,12421,140
6026,East Granby,CT,Hartford,Hartford,10110,141
6027,Hartland,CT,Hartford,Hartford,11693,134
6029,Ellington,CT,Hartford,Tolland,5062,148
6031,Canaan,CT,Torrington,Litchfield,11574,176
6032,Farmington,CT,Hartford,Hartford,7119,158
6033,Glastonbury,CT,Hartford,Hartford,3718,160
6035,Granby,CT,Hartford,Hartford,9292,138
6037,Berlin,CT,Hartford,Hartford,5270,158
6039,Salisbury,CT,Torrington,Litchfield,12617,232
6040,Manchester,CT,Hartford,Hartford,1207,118
6042,Manchester,CT,Hartford,Hartford,4812,118
6043,Bolton,CT,Hartford,Tolland,8718,139
6051,New Britain,CT,Hartford,Hartford,2760,92
6052,New Britain,CT,Hartford,Hartford,8124,95
6053,New Britain,CT,Hartford,Hartford,1863,103
6057,New Hartford,CT,Torrington,Litchfield,9438,135
6058,Norfolk,CT,Torrington,Litchfield,11305,168
6060,North Granby,CT,Hartford,Hartford,10409,140
6062,Plainville,CT,Hartford,Hartford,4600,144
6063,Barkhamsted,CT,Torrington,Litchfield,11332,126
6066,Vernon Rockville,CT,Hartford,Tolland,2223,122
6067,Rocky Hill,CT,Hartford,Hartford,4060,142
6068,Salisbury,CT,Torrington,Litchfield,11672,247
6069,Sharon,CT,Torrington,Litchfield,10901,202
6070,Simsbury,CT,Hartford,Hartford,5935,146
6071,Somers,CT,Hartford,Tolland,6982,142
6073,Glastonbury,CT,Hartford,Hartford,9214,166
6074,South Windsor,CT,Hartford,Hartford,2604,148
6076,Stafford Springs,CT,Hartford,Tolland,6186,130
6078,Suffield,CT,Hartford,Hartford,6060,145
6081,Tariffville,CT,Hartford,Hartford,11468,128
6082,Enfield,CT,Hartford,Hartford,663,128
6084,Tolland,CT,Hartford,Tolland,5162,146
6085,Farmington,CT,Hartford,Hartford,9036,150
6088,East Windsor,CT,Hartford,Hartford,9160,117
6089,Weatogue,CT,Hartford,Hartford,11553,145
6092,West Simsbury,CT,Hartford,Hartford,10786,151
6093,Suffield,CT,Hartford,Hartford,9846,153
6095,Windsor,CT,Hartford,Hartford,2540,123
6096,Windsor Locks,CT,Hartford,Hartford,6212,133
6098,Winsted,CT,Torrington,Litchfield,6307,103
6106,Hartford,CT,Hartford,Hartford,1673,69
6107,West Hartford,CT,Hartford,Hartford,5354,184
6108,East Hartford,CT,Hartford,Hartford,3722,102
6109,Wethersfield,CT,Hartford,Hartford,2917,150
6110,West Hartford,CT,Hartford,Hartford,5977,148
6111,Newington,CT,Hartford,Hartford,2265,147
6112,Hartford,CT,Hartford,Hartford,3563,65
6114,Hartford,CT,Hartford,Hartford,2864,65
6117,West Hartford,CT,Hartford,Hartford,5294,169
6118,East Hartford,CT,Hartford,Hartford,3034,116
6119,West Hartford,CT,Hartford,Hartford,5894,158
6120,Hartford,CT,Hartford,Hartford,6293,67
6226,Willimantic,CT,Worcester,Windham,4954,92
6231,Hebron,CT,Hartford,Tolland,11591,143
6232,Andover,CT,Hartford,Tolland,9945,144
6234,Brooklyn,CT,Worcester,Windham,8024,130
6235,Chaplin,CT,Worcester,Windham,11679,123
6237,Columbia,CT,Hartford,Tolland,8919,136
6238,Coventry,CT,Hartford,Tolland,5857,146
6239,Killingly,CT,Worcester,Windham,7720,110
6241,Killingly,CT,Worcester,Windham,9016,124
6242,Eastford,CT,Worcester,Windham,11533,134
6247,Hampton,CT,Worcester,Windham,10209,121
6248,Hebron,CT,Hartford,Tolland,8661,143
6249,Lebanon,CT,New London,New London,7683,131
6250,Town of Mansfield,CT,Hartford,Tolland,11717,134
6254,Franklin,CT,New London,New London,10855,118
6255,North Grosvenordale,CT,Worcester,Windham,9307,118
6256,Windham,CT,Worcester,Windham,10440,107
6259,Eastford,CT,Worcester,Windham,10726,137
6260,Putnam,CT,Worcester,Windham,6812,115
6268,Town of Mansfield,CT,Hartford,Tolland,8179,137
6277,Thompson,CT,Worcester,Windham,9388,134
6278,Ashford,CT,Worcester,Windham,9103,135
6279,Willington,CT,Hartford,Tolland,8676,135
6280,Windham,CT,Worcester,Windham,10371,107
6281,Woodstock,CT,Worcester,Windham,8159,135
6282,Woodstock,CT,Worcester,Windham,11795,151
6320,New London,CT,New London,New London,2756,105
6330,Sprague,CT,New London,New London,9653,114
6331,Canterbury,CT,Worcester,Windham,8634,139
6333,East Lyme,CT,New London,New London,8987,145
6334,Bozrah,CT,New London,New London,10323,130
6335,Town of Groton,CT,New London,New London,8094,134
6339,Ledyard,CT,New London,New London,10220,134
6340,Town of Groton,CT,New London,New London,1822,132
6351,Griswold,CT,New London,New London,6114,133
6354,Plainfield,CT,Worcester,Windham,8686,116
6355,Town of Groton,CT,New London,New London,7562,166
6357,Niantic,CT,New London,New London,7571,165
6359,North Stonington,CT,New London,New London,8594,143
6360,Norwich,CT,New London,New London,1492,97
6365,Preston,CT,New London,New London,9829,127
6370,Montville,CT,New London,New London,7849,137
6371,Old Lyme,CT,New London,New London,6829,210
6374,Plainfield,CT,Worcester,Windham,8412,110
6375,Waterford,CT,New London,New London,9610,133
6377,Sterling,CT,Worcester,Windham,10216,119
6378,Town of Stonington,CT,New London,New London,10358,200
6379,Pawcatuck,CT,New London,New London,7076,162
6382,Montville,CT,New London,New London,6992,129
6384,Voluntown,CT,New London,New London,10332,147
6385,Waterford,CT,New London,New London,6776,150
6401,Ansonia,CT,New Haven,New Haven,4670,131
6403,Beacon Falls,CT,New Haven,New Haven,8212,148
6405,Branford,CT,New Haven,New Haven,2877,170
6410,Cheshire,CT,New Haven,New Haven,2690,158
6412,Chester,CT,Hartford,Middlesex,10490,169
6413,Town of Clinton,CT,Hartford,Middlesex,6409,173
6415,Town of Colchester,CT,New London,New London,5555,135
6416,Cromwell,CT,Hartford,Middlesex,5787,136
6417,Deep River,CT,Hartford,Middlesex,9886,160
6418,Derby,CT,New Haven,New Haven,6281,121
6419,Killingworth,CT,Hartford,Middlesex,8334,162
6420,Salem,CT,New London,New London,9178,132
6422,Town of Durham,CT,Hartford,Middlesex,7632,152
6423,East Haddam,CT,Hartford,Middlesex,9530,155
6424,Town of East Hampton,CT,Hartford,Middlesex,7623,146
6426,Essex,CT,Hartford,Middlesex,10944,208
6437,Guilford,CT,New Haven,New Haven,4550,187
6438,Haddam,CT,Hartford,Middlesex,11376,155
6441,Higganum,CT,Hartford,Middlesex,9401,151
6442,Essex,CT,Hartford,Middlesex,11823,170
6443,Madison,CT,New Haven,New Haven,5249,193
6447,Marlborough,CT,Hartford,Hartford,8043,146
6450,Meriden,CT,New Haven,New Haven,1114,111
6451,Meriden,CT,New Haven,New Haven,3273,111
6455,Middlefield,CT,Hartford,Middlesex,11844,155
6457,Middletown,CT,Hartford,Middlesex,499,131
6460,Milford,CT,New Haven,New Haven,1393,192
6461,Milford,CT,New Haven,New Haven,7501,182
6468,Monroe,CT,Stamford,Fairfield,5278,171
6469,East Haddam,CT,Hartford,Middlesex,10456,140
6470,Town of Newtown,CT,Stamford,Fairfield,5203,173
6471,North Branford,CT,New Haven,New Haven,8931,160
6472,North Branford,CT,New Haven,New Haven,7952,164
6473,North Haven,CT,New Haven,New Haven,3058,166
6475,Old Saybrook,CT,Hartford,Middlesex,7223,241
6477,Orange,CT,New Haven,New Haven,5829,176
6478,Oxford,CT,New Haven,New Haven,6842,160
6479,Southington,CT,Hartford,Hartford,7913,157
6480,Town of Portland,CT,Hartford,Middlesex,6978,136
6481,Middlefield,CT,Hartford,Middlesex,12768,149
6482,Sandy Hook,CT,Stamford,Fairfield,6520,171
6483,Seymour,CT,New Haven,New Haven,5225,137
6484,Shelton,CT,Stamford,Fairfield,954,162
6488,Southbury,CT,New Haven,New Haven,4527,145
6489,Southington,CT,Hartford,Hartford,2462,158
6492,Wallingford,CT,New Haven,New Haven,551,160
6498,Westbrook,CT,Hartford,Middlesex,8217,207
6511,New Haven,CT,New Haven,New Haven,543,109
6512,East Haven,CT,New Haven,New Haven,2816,135
6513,New Haven,CT,New Haven,New Haven,1129,108
6514,Hamden,CT,New Haven,New Haven,3022,122
6515,New Haven,CT,New Haven,New Haven,5507,119
6516,West Haven,CT,New Haven,New Haven,230,131
6517,Hamden,CT,New Haven,New Haven,6103,141
6518,Hamden,CT,New Haven,New Haven,4401,138
6519,New Haven,CT,New Haven,New Haven,6427,81
6524,Bethany,CT,New Haven,New Haven,8445,147
6525,Woodbridge,CT,New Haven,New Haven,7036,156
6604,Bridgeport,CT,Stamford,Fairfield,2912,103
6605,Bridgeport,CT,Stamford,Fairfield,4610,152
6606,Bridgeport,CT,Stamford,Fairfield,701,119
6607,Bridgeport,CT,Stamford,Fairfield,8310,92
6608,Bridgeport,CT,Stamford,Fairfield,6367,95
6610,Bridgeport,CT,Stamford,Fairfield,3635,103
6611,Trumbull,CT,Stamford,Fairfield,1148,193
6612,Easton,CT,Stamford,Fairfield,7684,227
6614,Stratford,CT,Stamford,Fairfield,1721,164
6615,Stratford,CT,Stamford,Fairfield,6124,143
6704,Waterbury,CT,New Haven,New Haven,3468,78
6705,Waterbury,CT,New Haven,New Haven,3411,76
6706,Waterbury,CT,New Haven,New Haven,5230,82
6708,Waterbury,CT,New Haven,New Haven,2529,86
6710,Waterbury,CT,New Haven,New Haven,7842,66
6712,Prospect,CT,New Haven,New Haven,6851,154
6716,Wolcott,CT,New Haven,New Haven,4708,140
6750,Town of Litchfield,CT,Torrington,Litchfield,12402,157
6751,Bethlehem,CT,Torrington,Litchfield,9587,161
6752,Bridgewater,CT,Torrington,Litchfield,11042,216
6754,Warren,CT,Torrington,Litchfield,11778,187
6756,Goshen,CT,Torrington,Litchfield,10372,163
6757,Kent,CT,Torrington,Litchfield,11442,185
6759,Town of Litchfield,CT,Torrington,Litchfield,8988,161
6762,Middlebury,CT,New Haven,New Haven,7615,153
6763,Morris,CT,Torrington,Litchfield,10680,191
6770,Naugatuck,CT,New Haven,New Haven,1915,109
6776,Town of New Milford,CT,Torrington,Litchfield,3688,152
6777,New Preston,CT,Torrington,Litchfield,11901,226
6778,Town of Litchfield,CT,Torrington,Litchfield,11902,140
6779,Watertown,CT,Torrington,Litchfield,9394,131
6782,Plymouth,CT,Torrington,Litchfield,12174,114
6783,Roxbury,CT,Torrington,Litchfield,10558,262
6784,Sherman,CT,Stamford,Fairfield,9481,213
6786,Plymouth,CT,Torrington,Litchfield,7362,111
6787,Thomaston,CT,Torrington,Litchfield,8567,109
6790,Torrington,CT,Torrington,Litchfield,1282,100
6791,Harwinton,CT,Torrington,Litchfield,9692,144
6793,Washington,CT,Torrington,Litchfield,12393,254
6794,Washington,CT,Torrington,Litchfield,12382,235
6795,Watertown,CT,Torrington,Litchfield,5445,137
6796,Naugatuck,CT,New Haven,New Haven,12769,231
6798,Woodbury,CT,Torrington,Litchfield,7213,154
6801,Town of Bethel,CT,Stamford,Fairfield,4204,159
6804,Brookfield,CT,Stamford,Fairfield,4577,179
6807,Greenwich,CT,Stamford,Fairfield,8667,530
6810,Danbury,CT,Stamford,Fairfield,549,160
6811,Danbury,CT,Stamford,Fairfield,1832,169
6812,New Fairfield,CT,Stamford,Fairfield,6032,199
6820,Darien,CT,Stamford,Fairfield,3992,502
6824,Fairfield,CT,Stamford,Fairfield,2288,317
6825,Fairfield,CT,Stamford,Fairfield,4005,255
6830,Greenwich,CT,Stamford,Fairfield,3624,632
6831,Greenwich,CT,Stamford,Fairfield,5958,541
6840,New Canaan,CT,Stamford,Fairfield,3897,441
6850,Norwalk,CT,Stamford,Fairfield,5386,249
6851,Norwalk,CT,Stamford,Fairfield,3467,242
6853,Norwalk,CT,Stamford,Fairfield,10466,472
6854,Norwalk,CT,Stamford,Fairfield,3388,245
6855,Norwalk,CT,Stamford,Fairfield,7556,271
6870,Greenwich,CT,Stamford,Fairfield,7826,629
6877,Town of Ridgefield,CT,Stamford,Fairfield,2780,263
6878,Greenwich,CT,Stamford,Fairfield,8052,646
6880,Westport,CT,Stamford,Fairfield,3189,412
6883,Weston,CT,Stamford,Fairfield,6618,273
6890,Fairfield,CT,Stamford,Fairfield,10515,350
6896,Redding,CT,Stamford,Fairfield,7866,219
6897,Wilton,CT,Stamford,Fairfield,5021,288
6901,Stamford,CT,Stamford,Fairfield,9608,279
6902,Stamford,CT,Stamford,Fairfield,332,251
6903,Stamford,CT,Stamford,Fairfield,5374,240
6905,Stamford,CT,Stamford,Fairfield,5479,265
6906,Stamford,CT,Stamford,Fairfield,8978,245
